state_name,district_name,crime_count,risk_level,id,year,state_code,district_code,registration_circles,Wildlife_Protection
Gujarat,Kachchh,12,High Risk,1032,2018,24,449,Kachchh West(B),0.0
Gujarat,Kachchh,12,High Risk,1890,2019,24,449,Kachchh East(G),0.0
Gujarat,Kachchh,12,High Risk,1891,2019,24,449,Kachchh West(B),4.0
Gujarat,Kachchh,12,High Risk,2765,2020,24,449,Kachchh East(G),0.0
Gujarat,Kachchh,12,High Risk,2766,2020,24,449,Kachchh West(B),0.0
Gujarat,Kachchh,12,High Risk,3663,2021,24,449,Kachchh East(G),0.0
Gujarat,Kachchh,12,High Risk,3664,2021,24,449,Kachchh West(B),0.0
Gujarat,Kachchh,12,High Risk,4586,2022,24,449,Kachchh East(G),0.0
Gujarat,Kachchh,12,High Risk,4587,2022,24,449,Kachchh West(B),0.0
Gujarat,Kheda,6,High Risk,180,2017,24,450,Kheda,0.0
Gujarat,Kheda,6,High Risk,1033,2018,24,450,Kheda,0.0
Gujarat,Kheda,6,High Risk,1892,2019,24,450,Kheda,0.0
Gujarat,Kheda,6,High Risk,2767,2020,24,450,Kheda,0.0
Gujarat,Kheda,6,High Risk,3665,2021,24,450,Kheda,0.0
Gujarat,Kheda,6,High Risk,4588,2022,24,450,Kheda,0.0
Gujarat,Mahesana,6,High Risk,182,2017,24,451,Mehsana,0.0
Gujarat,Mahesana,6,High Risk,1035,2018,24,451,Mehsana,0.0
Gujarat,Mahesana,6,High Risk,1894,2019,24,451,Mehsana,0.0
Gujarat,Mahesana,6,High Risk,2769,2020,24,451,Mehsana,0.0
Gujarat,Mahesana,6,High Risk,3667,2021,24,451,Mehsana,0.0
Gujarat,Mahesana,6,High Risk,4590,2022,24,451,Mehsana,0.0
Gujarat,Mahisagar,6,High Risk,181,2017,24,669,Mahisagar,2.0
Gujarat,Mahisagar,6,High Risk,1034,2018,24,669,Mahisagar,1.0
Gujarat,Mahisagar,6,High Risk,1893,2019,24,669,Mahisagar,0.0
Gujarat,Mahisagar,6,High Risk,2768,2020,24,669,Mahisagar,0.0
Gujarat,Mahisagar,6,High Risk,3666,2021,24,669,Mahisagar,0.0
Gujarat,Mahisagar,6,High Risk,4589,2022,24,669,Mahisagar,0.0
Gujarat,Morbi,6,High Risk,183,2017,24,673,Morbi,1.0
Gujarat,Morbi,6,High Risk,1036,2018,24,673,Morbi,1.0
Gujarat,Morbi,6,High Risk,1895,2019,24,673,Morbi,0.0
Gujarat,Morbi,6,High Risk,2770,2020,24,673,Morbi,0.0
Gujarat,Morbi,6,High Risk,3668,2021,24,673,Morbi,0.0
Gujarat,Morbi,6,High Risk,4591,2022,24,673,Morbi,0.0
Gujarat,Narmada,6,High Risk,184,2017,24,452,Narmada,0.0
Gujarat,Narmada,6,High Risk,1037,2018,24,452,Narmada,0.0
Gujarat,Narmada,6,High Risk,1896,2019,24,452,Narmada,2.0
Gujarat,Narmada,6,High Risk,2771,2020,24,452,Narmada,0.0
Gujarat,Narmada,6,High Risk,3669,2021,24,452,Narmada,0.0
Gujarat,Narmada,6,High Risk,4592,2022,24,452,Narmada,1.0
Gujarat,Navsari,6,High Risk,185,2017,24,453,Navsari,0.0
Gujarat,Navsari,6,High Risk,1038,2018,24,453,Navsari,0.0
Gujarat,Navsari,6,High Risk,1897,2019,24,453,Navsari,0.0
Gujarat,Navsari,6,High Risk,2772,2020,24,453,Navsari,5.0
Gujarat,Navsari,6,High Risk,3670,2021,24,453,Navsari,1.0
Gujarat,Navsari,6,High Risk,4593,2022,24,453,Navsari,0.0
Gujarat,Panch Mahals,9,High Risk,186,2017,24,454,Panchmahal,1.0
Gujarat,Panch Mahals,9,High Risk,1039,2018,24,454,Panchmahal,1.0
Gujarat,Panch Mahals,9,High Risk,1898,2019,24,454,Panchmahal,0.0
Gujarat,Panch Mahals,9,High Risk,2773,2020,24,454,Panchmahal,2.0
Gujarat,Panch Mahals,9,High Risk,2793,2020,24,454,Cyber Panchmahal Range,0.0
Gujarat,Panch Mahals,9,High Risk,3671,2021,24,454,Panchmahal,0.0
Gujarat,Panch Mahals,9,High Risk,3691,2021,24,454,Cyber Panchmahal Range,0.0
Gujarat,Panch Mahals,9,High Risk,4594,2022,24,454,Panchmahal,1.0
Gujarat,Panch Mahals,9,High Risk,4614,2022,24,454,Cyber Panchmahal Range,0.0
Gujarat,Patan,6,High Risk,187,2017,24,455,Patan,4.0
Gujarat,Patan,6,High Risk,1040,2018,24,455,Patan,3.0
Gujarat,Patan,6,High Risk,1899,2019,24,455,Patan,2.0
Gujarat,Patan,6,High Risk,2774,2020,24,455,Patan,1.0
Gujarat,Patan,6,High Risk,3672,2021,24,455,Patan,0.0
Gujarat,Patan,6,High Risk,4595,2022,24,455,Patan,0.0
Gujarat,Porbandar,6,High Risk,188,2017,24,456,Porbandar,0.0
Gujarat,Porbandar,6,High Risk,1041,2018,24,456,Porbandar,0.0
Gujarat,Porbandar,6,High Risk,1900,2019,24,456,Porbandar,1.0
Gujarat,Porbandar,6,High Risk,2775,2020,24,456,Porbandar,0.0
Gujarat,Porbandar,6,High Risk,3673,2021,24,456,Porbandar,0.0
Gujarat,Porbandar,6,High Risk,4596,2022,24,456,Porbandar,1.0
Gujarat,Rajkot,15,High Risk,189,2017,24,457,Rajkot City,0.0
Gujarat,Rajkot,15,High Risk,190,2017,24,457,Rajkot Rural,2.0
Gujarat,Rajkot,15,High Risk,1042,2018,24,457,Rajkot City,1.0
Gujarat,Rajkot,15,High Risk,1043,2018,24,457,Rajkot Rural,0.0
Gujarat,Rajkot,15,High Risk,1901,2019,24,457,Rajkot City,0.0
Gujarat,Rajkot,15,High Risk,1902,2019,24,457,Rajkot Rural,2.0
Gujarat,Rajkot,15,High Risk,2776,2020,24,457,Rajkot City,1.0
Gujarat,Rajkot,15,High Risk,2777,2020,24,457,Rajkot Rural,0.0
Gujarat,Rajkot,15,High Risk,2794,2020,24,457,Cyber Rajkot Range,0.0
Gujarat,Rajkot,15,High Risk,3674,2021,24,457,Rajkot City,0.0
Gujarat,Rajkot,15,High Risk,3675,2021,24,457,Rajkot Rural,0.0
Gujarat,Rajkot,15,High Risk,3692,2021,24,457,Cyber Rajkot Range,0.0
Gujarat,Rajkot,15,High Risk,4597,2022,24,457,Rajkot City,0.0
Gujarat,Rajkot,15,High Risk,4598,2022,24,457,Rajkot Rural,0.0
Gujarat,Rajkot,15,High Risk,4615,2022,24,457,Cyber Rajkot Range,0.0
Gujarat,Sabar Kantha,6,High Risk,191,2017,24,458,Sabarkantha,1.0
Gujarat,Sabar Kantha,6,High Risk,1044,2018,24,458,Sabarkantha,0.0
Gujarat,Sabar Kantha,6,High Risk,1903,2019,24,458,Sabarkantha,0.0
Gujarat,Sabar Kantha,6,High Risk,2778,2020,24,458,Sabarkantha,0.0
Gujarat,Sabar Kantha,6,High Risk,3676,2021,24,458,Sabarkantha,0.0
Gujarat,Sabar Kantha,6,High Risk,4599,2022,24,458,Sabarkantha,3.0
Gujarat,Surat,15,High Risk,192,2017,24,459,Surat City,0.0
Gujarat,Surat,15,High Risk,193,2017,24,459,Surat Rural,0.0
Gujarat,Surat,15,High Risk,1045,2018,24,459,Surat City,0.0
Gujarat,Surat,15,High Risk,1046,2018,24,459,Surat Rural,0.0
Gujarat,Surat,15,High Risk,1904,2019,24,459,Surat City,0.0
Gujarat,Surat,15,High Risk,1905,2019,24,459,Surat Rural,0.0
Gujarat,Surat,15,High Risk,2779,2020,24,459,Surat City,0.0
Gujarat,Surat,15,High Risk,2780,2020,24,459,Surat Rural,0.0
Gujarat,Surat,15,High Risk,2795,2020,24,459,Cyber Surat Range,1.0
Gujarat,Surat,15,High Risk,3677,2021,24,459,Surat City,0.0
Gujarat,Surat,15,High Risk,3678,2021,24,459,Surat Rural,0.0
Gujarat,Surat,15,High Risk,3693,2021,24,459,Cyber Surat Range,3.0
Gujarat,Surat,15,High Risk,4600,2022,24,459,Surat City,0.0
Gujarat,Surat,15,High Risk,4601,2022,24,459,Surat Rural,1.0
Gujarat,Surat,15,High Risk,4616,2022,24,459,Cyber Surat Range,0.0
Gujarat,Surendranagar,6,High Risk,194,2017,24,460,Surendranagar,2.0
Gujarat,Surendranagar,6,High Risk,1047,2018,24,460,Surendranagar,0.0
Gujarat,Surendranagar,6,High Risk,1906,2019,24,460,Surendranagar,0.0
Gujarat,Surendranagar,6,High Risk,2781,2020,24,460,Surendranagar,0.0
Gujarat,Surendranagar,6,High Risk,3679,2021,24,460,Surendranagar,0.0
Gujarat,Surendranagar,6,High Risk,4602,2022,24,460,Surendranagar,0.0
Gujarat,Tapi,6,High Risk,195,2017,24,641,Tapi,1.0
Gujarat,Tapi,6,High Risk,1048,2018,24,641,Tapi,0.0
Gujarat,Tapi,6,High Risk,1907,2019,24,641,Tapi,0.0
Gujarat,Tapi,6,High Risk,2782,2020,24,641,Tapi,1.0
Gujarat,Tapi,6,High Risk,3680,2021,24,641,Tapi,0.0
Gujarat,Tapi,6,High Risk,4603,2022,24,641,Tapi,0.0
Gujarat,Vadodara,21,High Risk,196,2017,24,461,Vadodara City,0.0
Gujarat,Vadodara,21,High Risk,197,2017,24,461,Vadodara Rural,0.0
Gujarat,Vadodara,21,High Risk,200,2017,24,461,W.Rly Vadodara,1.0
Gujarat,Vadodara,21,High Risk,1049,2018,24,461,Vadodara City,0.0
Gujarat,Vadodara,21,High Risk,1050,2018,24,461,Vadodara Rural,0.0
Gujarat,Vadodara,21,High Risk,1053,2018,24,461,W.Rly Vadodara,2.0
Gujarat,Vadodara,21,High Risk,1908,2019,24,461,Vadodara City,0.0
Gujarat,Vadodara,21,High Risk,1909,2019,24,461,Vadodara Rural,0.0
Gujarat,Vadodara,21,High Risk,1912,2019,24,461,W.Rly Vadodara,3.0
Gujarat,Vadodara,21,High Risk,2783,2020,24,461,Vadodara City,1.0
Gujarat,Vadodara,21,High Risk,2784,2020,24,461,Vadodara Rural,0.0
Gujarat,Vadodara,21,High Risk,2787,2020,24,461,W.Rly Vadodara,1.0
Gujarat,Vadodara,21,High Risk,2796,2020,24,461,Cyber Vadodara Range,0.0
Gujarat,Vadodara,21,High Risk,3681,2021,24,461,Vadodara City,0.0
Gujarat,Vadodara,21,High Risk,3682,2021,24,461,Vadodara Rural,6.0
Gujarat,Vadodara,21,High Risk,3685,2021,24,461,W.Rly Vadodara,0.0
Gujarat,Vadodara,21,High Risk,3694,2021,24,461,Cyber Vadodara Range,3.0
Gujarat,Vadodara,21,High Risk,4604,2022,24,461,Vadodara City,0.0
Gujarat,Vadodara,21,High Risk,4605,2022,24,461,Vadodara Rural,0.0
Gujarat,Vadodara,21,High Risk,4608,2022,24,461,W.Rly Vadodara,0.0
Gujarat,Vadodara,21,High Risk,4617,2022,24,461,Cyber Vadodara Range,2.0
Gujarat,Valsad,6,High Risk,198,2017,24,462,Valsad,0.0
Gujarat,Valsad,6,High Risk,1051,2018,24,462,Valsad,0.0
Gujarat,Valsad,6,High Risk,1910,2019,24,462,Valsad,0.0
Gujarat,Valsad,6,High Risk,2785,2020,24,462,Valsad,2.0
Gujarat,Valsad,6,High Risk,3683,2021,24,462,Valsad,0.0
Gujarat,Valsad,6,High Risk,4606,2022,24,462,Valsad,0.0
Haryana,Ambala,12,High Risk,201,2017,6,58,Ambala,0.0
Haryana,Ambala,12,High Risk,205,2017,6,58,Grp,7.0
Haryana,Ambala,12,High Risk,1054,2018,6,58,Ambala,2.0
Haryana,Ambala,12,High Risk,1058,2018,6,58,Grp,4.0
Haryana,Ambala,12,High Risk,1913,2019,6,58,Ambala,2.0
Haryana,Ambala,12,High Risk,1917,2019,6,58,Grp,3.0
Haryana,Ambala,12,High Risk,2797,2020,6,58,Ambala,0.0
Haryana,Ambala,12,High Risk,2801,2020,6,58,Grp,4.0
Haryana,Ambala,12,High Risk,3695,2021,6,58,Ambala,3.0
Haryana,Ambala,12,High Risk,3699,2021,6,58,Grp,6.0
Haryana,Ambala,12,High Risk,4618,2022,6,58,Ambala,0.0
Haryana,Ambala,12,High Risk,4622,2022,6,58,Grp,1.0
Haryana,Bhiwani,6,High Risk,202,2017,6,59,Bhiwani,0.0
Haryana,Bhiwani,6,High Risk,1055,2018,6,59,Bhiwani,0.0
Haryana,Bhiwani,6,High Risk,1914,2019,6,59,Bhiwani,0.0
Haryana,Bhiwani,6,High Risk,2798,2020,6,59,Bhiwani,0.0
Haryana,Bhiwani,6,High Risk,3696,2021,6,59,Bhiwani,0.0
Haryana,Bhiwani,6,High Risk,4619,2022,6,59,Bhiwani,0.0
Haryana,Charki Dadri,6,High Risk,224,2017,6,701,Charkhi Dadri,0.0
Haryana,Charki Dadri,6,High Risk,1077,2018,6,701,Charkhi Dadri,0.0
Haryana,Charki Dadri,6,High Risk,1936,2019,6,701,Charkhi Dadri,0.0
Haryana,Charki Dadri,6,High Risk,2820,2020,6,701,Charkhi Dadri,0.0
Haryana,Charki Dadri,6,High Risk,3718,2021,6,701,Charkhi Dadri,0.0
Haryana,Charki Dadri,6,High Risk,4641,2022,6,701,Charkhi Dadri,0.0
Haryana,Faridabad,6,High Risk,203,2017,6,60,Faridabad,0.0
Haryana,Faridabad,6,High Risk,1056,2018,6,60,Faridabad,0.0
Haryana,Faridabad,6,High Risk,1915,2019,6,60,Faridabad,0.0
Haryana,Faridabad,6,High Risk,2799,2020,6,60,Faridabad,0.0
Haryana,Faridabad,6,High Risk,3697,2021,6,60,Faridabad,0.0
Haryana,Faridabad,6,High Risk,4620,2022,6,60,Faridabad,0.0
Haryana,Fatehabad,6,High Risk,204,2017,6,61,Fatehabad,1.0
Haryana,Fatehabad,6,High Risk,1057,2018,6,61,Fatehabad,2.0
Haryana,Fatehabad,6,High Risk,1916,2019,6,61,Fatehabad,1.0
Haryana,Fatehabad,6,High Risk,2800,2020,6,61,Fatehabad,2.0
Haryana,Fatehabad,6,High Risk,3698,2021,6,61,Fatehabad,1.0
Haryana,Fatehabad,6,High Risk,4621,2022,6,61,Fatehabad,1.0
Haryana,Gurugram,12,High Risk,206,2017,6,62,Gurugram,0.0
Haryana,Gurugram,12,High Risk,223,2017,6,62,Irrigation And Power,0.0
Haryana,Gurugram,12,High Risk,1059,2018,6,62,Gurugram,0.0
Haryana,Gurugram,12,High Risk,1076,2018,6,62,Irrigation And Power,0.0
Haryana,Gurugram,12,High Risk,1918,2019,6,62,Gurugram,0.0
Haryana,Gurugram,12,High Risk,1935,2019,6,62,Irrigation And Power,0.0
Haryana,Gurugram,12,High Risk,2802,2020,6,62,Gurugram,1.0
Haryana,Gurugram,12,High Risk,2819,2020,6,62,Irrigation And Power,0.0
Haryana,Gurugram,12,High Risk,3700,2021,6,62,Gurugram,0.0
Haryana,Gurugram,12,High Risk,3717,2021,6,62,Irrigation And Power,1.0
Haryana,Gurugram,12,High Risk,4623,2022,6,62,Gurugram,0.0
Haryana,Gurugram,12,High Risk,4640,2022,6,62,Irrigation And Power,0.0
Haryana,Hisar,12,High Risk,207,2017,6,63,Hissar,0.0
Haryana,Hisar,12,High Risk,225,2017,6,63,Hansi,0.0
Haryana,Hisar,12,High Risk,1060,2018,6,63,Hissar,1.0
Haryana,Hisar,12,High Risk,1078,2018,6,63,Hansi,0.0
Haryana,Hisar,12,High Risk,1919,2019,6,63,Hissar,3.0
Haryana,Hisar,12,High Risk,1937,2019,6,63,Hansi,0.0
Haryana,Hisar,12,High Risk,2803,2020,6,63,Hissar,2.0
Haryana,Hisar,12,High Risk,2821,2020,6,63,Hansi,0.0
Haryana,Hisar,12,High Risk,3701,2021,6,63,Hissar,1.0
Haryana,Hisar,12,High Risk,3719,2021,6,63,Hansi,5.0
Haryana,Hisar,12,High Risk,4624,2022,6,63,Hissar,0.0
Haryana,Hisar,12,High Risk,4642,2022,6,63,Hansi,0.0
Haryana,Jhajjar,6,High Risk,208,2017,6,64,Jhajjar,0.0
Haryana,Jhajjar,6,High Risk,1061,2018,6,64,Jhajjar,0.0
Haryana,Jhajjar,6,High Risk,1920,2019,6,64,Jhajjar,0.0
Haryana,Jhajjar,6,High Risk,2804,2020,6,64,Jhajjar,0.0
Haryana,Jhajjar,6,High Risk,3702,2021,6,64,Jhajjar,0.0
Haryana,Jhajjar,6,High Risk,4625,2022,6,64,Jhajjar,0.0
Haryana,Jind,6,High Risk,209,2017,6,65,Jind,2.0
Haryana,Jind,6,High Risk,1062,2018,6,65,Jind,3.0
Haryana,Jind,6,High Risk,1921,2019,6,65,Jind,3.0
Haryana,Jind,6,High Risk,2805,2020,6,65,Jind,0.0
Haryana,Jind,6,High Risk,3703,2021,6,65,Jind,4.0
Haryana,Jind,6,High Risk,4626,2022,6,65,Jind,1.0
Haryana,Kaithal,6,High Risk,210,2017,6,66,Kaithal,0.0
Haryana,Kaithal,6,High Risk,1063,2018,6,66,Kaithal,1.0
Haryana,Kaithal,6,High Risk,1922,2019,6,66,Kaithal,2.0
Haryana,Kaithal,6,High Risk,2806,2020,6,66,Kaithal,5.0
Haryana,Kaithal,6,High Risk,3704,2021,6,66,Kaithal,3.0
Haryana,Kaithal,6,High Risk,4627,2022,6,66,Kaithal,0.0
Haryana,Karnal,6,High Risk,211,2017,6,67,Karnal,1.0
Haryana,Karnal,6,High Risk,1064,2018,6,67,Karnal,1.0
Haryana,Karnal,6,High Risk,1923,2019,6,67,Karnal,0.0
Haryana,Karnal,6,High Risk,2807,2020,6,67,Karnal,4.0
Haryana,Karnal,6,High Risk,3705,2021,6,67,Karnal,5.0
Haryana,Karnal,6,High Risk,4628,2022,6,67,Karnal,1.0
Haryana,Kurukshetra,6,High Risk,212,2017,6,68,Kurukshetra,1.0
Haryana,Kurukshetra,6,High Risk,1065,2018,6,68,Kurukshetra,4.0
Haryana,Kurukshetra,6,High Risk,1924,2019,6,68,Kurukshetra,1.0
Haryana,Kurukshetra,6,High Risk,2808,2020,6,68,Kurukshetra,0.0
Haryana,Kurukshetra,6,High Risk,3706,2021,6,68,Kurukshetra,1.0
Haryana,Kurukshetra,6,High Risk,4629,2022,6,68,Kurukshetra,1.0
Haryana,Mahendragarh,6,High Risk,213,2017,6,69,Mahendergarh,4.0
Haryana,Mahendragarh,6,High Risk,1066,2018,6,69,Mahendergarh,2.0
Haryana,Mahendragarh,6,High Risk,1925,2019,6,69,Mahendergarh,1.0
Haryana,Mahendragarh,6,High Risk,2809,2020,6,69,Mahendergarh,2.0
Haryana,Mahendragarh,6,High Risk,3707,2021,6,69,Mahendergarh,3.0
Haryana,Mahendragarh,6,High Risk,4630,2022,6,69,Mahendergarh,2.0
Haryana,Nuh,6,High Risk,214,2017,6,604,Mewat,0.0
Haryana,Nuh,6,High Risk,1067,2018,6,604,Mewat,0.0
Haryana,Nuh,6,High Risk,1926,2019,6,604,Nuh,0.0
Haryana,Nuh,6,High Risk,2810,2020,6,604,Nuh,0.0
Haryana,Nuh,6,High Risk,3708,2021,6,604,Nuh,0.0
Haryana,Nuh,6,High Risk,4631,2022,6,604,Nuh,0.0
Haryana,Palwal,6,High Risk,215,2017,6,619,Palwal,0.0
Haryana,Palwal,6,High Risk,1068,2018,6,619,Palwal,0.0
Haryana,Palwal,6,High Risk,1927,2019,6,619,Palwal,0.0
Haryana,Palwal,6,High Risk,2811,2020,6,619,Palwal,0.0
Haryana,Palwal,6,High Risk,3709,2021,6,619,Palwal,1.0
Haryana,Palwal,6,High Risk,4632,2022,6,619,Palwal,0.0
Haryana,Panchkula,6,High Risk,216,2017,6,70,Panchkula,0.0
Haryana,Panchkula,6,High Risk,1069,2018,6,70,Panchkula,0.0
Haryana,Panchkula,6,High Risk,1928,2019,6,70,Panchkula,0.0
Haryana,Panchkula,6,High Risk,2812,2020,6,70,Panchkula,0.0
Haryana,Panchkula,6,High Risk,3710,2021,6,70,Panchkula,0.0
Haryana,Panchkula,6,High Risk,4633,2022,6,70,Panchkula,0.0
Haryana,Panipat,6,High Risk,217,2017,6,71,Panipat,1.0
Haryana,Panipat,6,High Risk,1070,2018,6,71,Panipat,1.0
Haryana,Panipat,6,High Risk,1929,2019,6,71,Panipat,0.0
Haryana,Panipat,6,High Risk,2813,2020,6,71,Panipat,0.0
Haryana,Panipat,6,High Risk,3711,2021,6,71,Panipat,2.0
Haryana,Panipat,6,High Risk,4634,2022,6,71,Panipat,0.0
Haryana,Rewari,6,High Risk,218,2017,6,72,Rewari,0.0
Haryana,Rewari,6,High Risk,1071,2018,6,72,Rewari,0.0
Haryana,Rewari,6,High Risk,1930,2019,6,72,Rewari,0.0
Haryana,Rewari,6,High Risk,2814,2020,6,72,Rewari,0.0
Haryana,Rewari,6,High Risk,3712,2021,6,72,Rewari,0.0
Haryana,Rewari,6,High Risk,4635,2022,6,72,Rewari,0.0
Haryana,Rohtak,6,High Risk,219,2017,6,73,Rohtak,0.0
Haryana,Rohtak,6,High Risk,1072,2018,6,73,Rohtak,1.0
Haryana,Rohtak,6,High Risk,1931,2019,6,73,Rohtak,1.0
Haryana,Rohtak,6,High Risk,2815,2020,6,73,Rohtak,0.0
Haryana,Rohtak,6,High Risk,3713,2021,6,73,Rohtak,0.0
Haryana,Rohtak,6,High Risk,4636,2022,6,73,Rohtak,0.0
Haryana,Sirsa,6,High Risk,220,2017,6,74,Sirsa,0.0
Haryana,Sirsa,6,High Risk,1073,2018,6,74,Sirsa,0.0
Haryana,Sirsa,6,High Risk,1932,2019,6,74,Sirsa,0.0
Haryana,Sirsa,6,High Risk,2816,2020,6,74,Sirsa,0.0
Haryana,Sirsa,6,High Risk,3714,2021,6,74,Sirsa,0.0
Haryana,Sirsa,6,High Risk,4637,2022,6,74,Sirsa,0.0
Haryana,Sonipat,6,High Risk,221,2017,6,75,Sonipat,0.0
Haryana,Sonipat,6,High Risk,1074,2018,6,75,Sonipat,0.0
Haryana,Sonipat,6,High Risk,1933,2019,6,75,Sonipat,0.0
Haryana,Sonipat,6,High Risk,2817,2020,6,75,Sonipat,0.0
Haryana,Sonipat,6,High Risk,3715,2021,6,75,Sonipat,0.0
Haryana,Sonipat,6,High Risk,4638,2022,6,75,Sonipat,0.0
Haryana,Yamunanagar,6,High Risk,222,2017,6,76,Yamunanagar,5.0
Haryana,Yamunanagar,6,High Risk,1075,2018,6,76,Yamunanagar,2.0
Haryana,Yamunanagar,6,High Risk,1934,2019,6,76,Yamunanagar,1.0
Haryana,Yamunanagar,6,High Risk,2818,2020,6,76,Yamunanagar,0.0
Haryana,Yamunanagar,6,High Risk,3716,2021,6,76,Yamunanagar,1.0
Haryana,Yamunanagar,6,High Risk,4639,2022,6,76,Yamunanagar,0.0
Himachal Pradesh,Bilaspur,6,High Risk,227,2017,2,15,Bilaspur,2.0
Himachal Pradesh,Bilaspur,6,High Risk,1080,2018,2,15,Bilaspur,0.0
Himachal Pradesh,Bilaspur,6,High Risk,1939,2019,2,15,Bilaspur,0.0
Himachal Pradesh,Bilaspur,6,High Risk,2823,2020,2,15,Bilaspur,0.0
Himachal Pradesh,Bilaspur,6,High Risk,3721,2021,2,15,Bilaspur,0.0
Himachal Pradesh,Bilaspur,6,High Risk,4644,2022,2,15,Bilaspur,0.0
Himachal Pradesh,Chamba,6,High Risk,228,2017,2,16,Chamba,2.0
Himachal Pradesh,Chamba,6,High Risk,1081,2018,2,16,Chamba,0.0
Himachal Pradesh,Chamba,6,High Risk,1940,2019,2,16,Chamba,0.0
Himachal Pradesh,Chamba,6,High Risk,2824,2020,2,16,Chamba,0.0
Himachal Pradesh,Chamba,6,High Risk,3722,2021,2,16,Chamba,2.0
Himachal Pradesh,Chamba,6,High Risk,4645,2022,2,16,Chamba,0.0
Himachal Pradesh,Hamirpur,6,High Risk,231,2017,2,17,Hamirpur,1.0
Himachal Pradesh,Hamirpur,6,High Risk,1084,2018,2,17,Hamirpur,0.0
Himachal Pradesh,Hamirpur,6,High Risk,1943,2019,2,17,Hamirpur,0.0
Himachal Pradesh,Hamirpur,6,High Risk,2827,2020,2,17,Hamirpur,0.0
Himachal Pradesh,Hamirpur,6,High Risk,3725,2021,2,17,Hamirpur,0.0
Himachal Pradesh,Hamirpur,6,High Risk,4648,2022,2,17,Hamirpur,0.0
Himachal Pradesh,Kangra,6,High Risk,232,2017,2,18,Kangra,0.0
Himachal Pradesh,Kangra,6,High Risk,1085,2018,2,18,Kangra,0.0
Himachal Pradesh,Kangra,6,High Risk,1944,2019,2,18,Kangra,0.0
Himachal Pradesh,Kangra,6,High Risk,2828,2020,2,18,Kangra,0.0
Himachal Pradesh,Kangra,6,High Risk,3726,2021,2,18,Kangra,0.0
Himachal Pradesh,Kangra,6,High Risk,4649,2022,2,18,Kangra,0.0
Himachal Pradesh,Kinnaur,6,High Risk,233,2017,2,19,Kinnaur,0.0
Himachal Pradesh,Kinnaur,6,High Risk,1086,2018,2,19,Kinnaur,0.0
Himachal Pradesh,Kinnaur,6,High Risk,1945,2019,2,19,Kinnaur,1.0
Himachal Pradesh,Kinnaur,6,High Risk,2829,2020,2,19,Kinnaur,0.0
Himachal Pradesh,Kinnaur,6,High Risk,3727,2021,2,19,Kinnaur,0.0
Himachal Pradesh,Kinnaur,6,High Risk,4650,2022,2,19,Kinnaur,0.0
Himachal Pradesh,Kullu,6,High Risk,234,2017,2,20,Kullu,0.0
Himachal Pradesh,Kullu,6,High Risk,1087,2018,2,20,Kullu,0.0
Himachal Pradesh,Kullu,6,High Risk,1946,2019,2,20,Kullu,0.0
Himachal Pradesh,Kullu,6,High Risk,2830,2020,2,20,Kullu,0.0
Himachal Pradesh,Kullu,6,High Risk,3728,2021,2,20,Kullu,0.0
Himachal Pradesh,Kullu,6,High Risk,4651,2022,2,20,Kullu,0.0
Himachal Pradesh,Lahul And Spiti,6,High Risk,235,2017,2,21,Lahaul And Spiti,0.0
Himachal Pradesh,Lahul And Spiti,6,High Risk,1088,2018,2,21,Lahaul And Spiti,0.0
Himachal Pradesh,Lahul And Spiti,6,High Risk,1947,2019,2,21,Lahaul And Spiti,0.0
Himachal Pradesh,Lahul And Spiti,6,High Risk,2831,2020,2,21,Lahaul And Spiti,0.0
Himachal Pradesh,Lahul And Spiti,6,High Risk,3729,2021,2,21,Lahaul And Spiti,0.0
Himachal Pradesh,Lahul And Spiti,6,High Risk,4652,2022,2,21,Lahaul And Spiti,0.0
Himachal Pradesh,Mandi,6,High Risk,236,2017,2,22,Mandi,0.0
Himachal Pradesh,Mandi,6,High Risk,1089,2018,2,22,Mandi,0.0
Himachal Pradesh,Mandi,6,High Risk,1948,2019,2,22,Mandi,0.0
Himachal Pradesh,Mandi,6,High Risk,2832,2020,2,22,Mandi,0.0
Himachal Pradesh,Mandi,6,High Risk,3730,2021,2,22,Mandi,1.0
Himachal Pradesh,Mandi,6,High Risk,4653,2022,2,22,Mandi,1.0
Himachal Pradesh,Shimla,24,High Risk,229,2017,2,23,Cid,0.0
Himachal Pradesh,Shimla,24,High Risk,230,2017,2,23,Grp,0.0
Himachal Pradesh,Shimla,24,High Risk,237,2017,2,23,Shimla,0.0
Himachal Pradesh,Shimla,24,High Risk,241,2017,2,23,Cyber,0.0
Himachal Pradesh,Shimla,24,High Risk,1082,2018,2,23,Cid,0.0
Himachal Pradesh,Shimla,24,High Risk,1083,2018,2,23,Grp,0.0
Himachal Pradesh,Shimla,24,High Risk,1090,2018,2,23,Shimla,0.0
Himachal Pradesh,Shimla,24,High Risk,1094,2018,2,23,Cyber,0.0
Himachal Pradesh,Shimla,24,High Risk,1941,2019,2,23,Cid,0.0
Himachal Pradesh,Shimla,24,High Risk,1942,2019,2,23,Grp,0.0
Himachal Pradesh,Shimla,24,High Risk,1949,2019,2,23,Shimla,1.0
Himachal Pradesh,Shimla,24,High Risk,1953,2019,2,23,Cyber,0.0
Himachal Pradesh,Shimla,24,High Risk,2825,2020,2,23,Cid,0.0
